copy_id,book_id,branch_id,condition,available
3642,774,8,New,1
3643,347,3,Good,1
3644,274,5,Good,0
3645,1191,1,New,0
3646,432,2,Good,1
3647,557,5,Fair,1
3648,1063,9,Fair,1
3649,119,5,New,1
3650,491,7,Fair,1
3651,893,9,Fair,0
3652,657,6,Good,0
3653,927,8,New,1
3654,877,8,Good,0
3655,1216,7,Good,1
3656,1481,4,Poor,1
3657,351,4,Fair,0
3658,911,8,Good,1
3659,706,1,Fair,0
3660,674,4,New,1
3661,1117,4,Good,0
3662,833,9,New,0
3663,1347,8,Fair,0
3664,1106,8,New,0
3665,1421,1,Fair,1
3666,962,9,New,0
3667,839,9,Fair,0
3668,1118,4,New,1
3669,1312,7,Good,0
3670,961,1,Fair,0
3671,1463,2,New,0
3672,146,5,Good,1
3673,655,6,New,1
3674,28,5,Good,0
3675,1407,1,New,0
3676,1117,8,New,1
3677,794,6,Fair,1
3678,213,9,New,0
3679,431,8,Fair,0
3680,1231,6,Poor,1
3681,1342,6,New,1
3682,674,9,New,0
3683,155,4,New,0
3684,515,6,New,1
3685,194,8,Fair,0
3686,1055,7,New,1
3687,1157,8,Good,1
3688,1340,8,New,0
3689,601,3,Good,0
3690,795,1,New,0
3691,968,4,Good,0
3692,1241,1,Good,1
3693,661,8,Fair,1
3694,425,4,Good,0
3695,34,2,New,1
3696,366,5,New,0
3697,439,2,Poor,0
3698,1129,9,Fair,0
3699,448,5,New,0
3700,655,4,Good,0
3701,1458,2,New,1
3702,1426,9,Good,1
3703,1139,7,New,1
3704,21,4,New,1
3705,267,9,New,0
3706,1363,6,New,1
3707,1511,5,Good,1
3708,164,9,Good,1
3709,1177,6,New,0
3710,16,5,New,0
3711,99,5,New,1
3712,1217,7,Good,0
3713,262,4,New,0
3714,2,7,New,1
3715,1359,6,New,1
3716,303,6,New,1
3717,1439,2,Good,0
3718,738,8,New,1
3719,891,9,Good,1
3720,931,8,New,1
3721,1140,9,New,0
3722,385,5,Poor,0
3723,1494,8,Good,0
3724,573,5,New,0
3725,507,4,Fair,0
3726,704,5,New,0
3727,1406,8,Poor,0
3728,759,3,New,0
3729,915,9,Good,1
3730,1132,7,New,1
3731,855,1,Good,1
3732,19,8,Good,0
3733,1248,1,Good,0
3734,448,2,New,0
3735,1378,2,New,0
3736,1043,7,New,0
3737,1399,9,Good,1
3738,478,8,New,1
3739,187,5,Fair,0
3740,1370,5,Good,0
3741,31,9,New,1
3742,660,7,Fair,1
3743,40,5,New,0
3744,88,9,New,1
3745,502,1,Good,0
3746,1292,8,Good,0
3747,995,8,New,1
3748,1418,9,New,1
3749,976,3,New,0
3750,714,5,Poor,0
3751,893,6,New,1
3752,482,6,Good,0
3753,1260,2,Good,0
3754,717,3,Fair,1
3755,280,7,Good,1
3756,161,6,New,1
3757,646,2,New,0
3758,195,4,Good,0
3759,1065,1,Good,1
3760,1371,2,New,1
3761,575,1,Good,1
3762,45,3,Good,1
3763,548,3,Good,1
3764,915,4,Good,1
3765,1017,3,New,0
3766,830,4,Fair,1
3767,519,4,Good,0
3768,77,3,New,1
3769,456,8,New,1
3770,450,3,New,0
3771,691,2,New,1
3772,725,5,New,1
3773,67,1,New,1
3774,936,4,New,0
3775,471,7,New,0
3776,35,3,New,0
3777,95,5,New,1
3778,853,5,New,1
3779,1004,4,Good,1
3780,1202,6,New,1
3781,641,2,New,1
3782,1357,3,New,1
3783,1303,3,Poor,0
3784,3,3,New,1
3785,1222,6,New,1
3786,400,1,New,0
3787,596,3,Poor,1
3788,352,6,New,1
3789,855,6,Good,0
3790,1132,6,New,0
3791,468,9,Good,0
3792,501,9,New,0
3793,222,8,New,1
3794,1209,8,New,1
3795,596,3,Good,0
3796,1260,1,Fair,1
3797,358,2,New,0
3798,1139,1,Good,0
3799,1360,7,New,0
3800,686,7,Good,0
3801,1007,5,Good,1
3802,1301,1,New,1
3803,968,8,New,0
3804,667,4,Poor,1
3805,229,6,Poor,1
3806,857,1,Good,1
3807,1159,8,Fair,1
3808,801,3,Good,0
3809,1129,5,New,1
3810,477,5,Good,1
3811,63,6,Good,0
3812,473,1,Good,1
3813,1325,2,New,0
3814,1243,2,New,1
3815,215,8,New,0
3816,480,5,New,1
3817,228,1,New,1
3818,1345,5,Good,1
3819,1000,1,New,1
3820,397,2,New,1
3821,1186,2,Good,1
3822,1403,8,New,1
3823,736,4,Good,0
3824,1379,9,Fair,1
3825,220,8,New,0
3826,453,5,New,1
3827,969,4,New,0
3828,864,1,New,0
3829,236,4,New,1
3830,358,6,Good,1
3831,989,3,New,1
3832,166,4,New,1
3833,416,3,New,1
3834,1097,1,Good,1
3835,95,9,New,0
3836,113,9,Poor,1
3837,986,2,New,1
3838,754,1,New,0
3839,642,3,New,1
3840,928,1,Good,1
3841,934,9,Fair,0
3842,973,9,Good,0
3843,758,9,New,0
3844,210,9,Good,0
3845,602,1,Good,1
3846,963,5,New,0
3847,839,2,New,1
3848,941,3,Good,0
3849,509,1,New,0
3850,1420,6,Fair,0
3851,572,3,Fair,0
3852,162,5,New,1
3853,1250,1,Good,0
3854,221,1,Fair,1
3855,1120,1,New,1
3856,1501,6,Fair,0
3857,1326,2,New,0
3858,546,5,New,1
3859,445,1,Good,1
3860,1029,6,New,0
3861,1086,1,Good,0
3862,447,1,Good,0
3863,1443,7,Good,0
3864,905,2,Poor,0
3865,1445,6,New,1
3866,55,5,Fair,1
3867,1059,4,New,0
3868,1201,3,Fair,0
3869,662,5,New,1
3870,277,2,Good,0
3871,1022,8,Good,1
3872,850,1,New,0
3873,1247,2,New,1
3874,849,5,Good,0
3875,799,7,New,0
3876,147,4,New,1
3877,315,9,New,0
3878,1116,2,Poor,1
3879,728,7,Poor,0
3880,855,9,Poor,0
3881,735,9,New,0
3882,1153,6,Fair,0
3883,973,6,New,0
3884,401,3,New,0
3885,1475,4,New,0
3886,970,4,Fair,0
3887,632,4,New,0
3888,633,5,Good,0
3889,231,2,New,1
3890,137,4,New,0
3891,620,6,Good,0
3892,168,6,Good,0
3893,10,2,New,1
3894,774,4,New,0
3895,612,6,Good,0
3896,458,6,New,0
3897,51,9,New,0
3898,142,7,Fair,0
3899,1431,5,Fair,0
3900,778,8,Good,1
3901,1136,7,Good,0
3902,118,3,Good,0
3903,421,6,Good,1
3904,645,3,New,1
3905,1166,7,New,1
3906,588,3,New,1
3907,1263,2,New,0
3908,182,5,New,1
3909,1181,9,New,0
3910,603,9,New,1
3911,180,6,New,0
3912,402,8,New,1
3913,29,3,New,0
3914,154,6,New,0
3915,407,5,Good,1
3916,348,4,Poor,0
3917,130,9,New,0
3918,1293,5,Fair,1
3919,326,8,Good,1
3920,919,9,Fair,1
3921,87,3,New,0
3922,609,3,Good,1
3923,1383,1,Fair,1
3924,113,5,New,0
3925,77,7,Good,0
3926,1330,9,New,1
3927,1058,9,Good,1
3928,118,5,New,0
3929,988,5,Good,0
3930,1222,9,New,1
3931,935,3,New,1
3932,436,7,New,1
3933,175,5,New,0
3934,97,7,New,1
3935,1433,2,Good,1
3936,211,3,New,1
3937,740,3,New,1
3938,1189,1,Good,0
3939,920,3,New,1
3940,1273,8,New,0
3941,520,6,New,1
3942,983,3,Fair,0
3943,1075,8,Fair,1
3944,920,1,New,1
3945,630,8,New,1
3946,1477,1,Good,0
3947,44,4,New,1
3948,1376,6,New,0
3949,6,5,New,0
3950,1280,2,New,0
3951,1282,9,New,1
3952,1392,4,Poor,0
3953,290,2,New,1
3954,718,7,Good,1
3955,604,7,Good,0
3956,634,2,Fair,0
3957,189,3,New,0
3958,925,7,Fair,0
3959,528,8,Fair,1
3960,1214,4,Good,0
3961,706,1,Good,1
3962,1373,1,New,0
3963,313,9,Good,0
3964,1157,6,Fair,0
3965,1139,1,New,0
3966,1282,3,New,0
3967,468,2,New,0
3968,39,6,Good,1
3969,1263,9,Fair,1
3970,977,3,Good,1
3971,1508,7,Fair,0
3972,447,7,Fair,0
3973,1341,6,New,0
3974,755,4,New,1
3975,152,3,Good,0
3976,1296,6,Fair,1
3977,602,9,New,1
3978,493,1,Good,0
3979,143,9,New,0
3980,914,5,New,0
3981,713,1,Good,0
3982,125,3,New,0
3983,1365,5,Good,1
3984,535,5,Good,1
3985,90,3,New,0
3986,934,2,Good,0
3987,699,4,Good,1
3988,358,6,Good,1
3989,744,4,New,0
3990,677,7,New,0
3991,214,7,New,0
3992,792,8,New,1
3993,1310,9,Fair,0
3994,614,4,New,1
3995,1491,3,New,0
3996,203,7,New,0
3997,1486,9,New,1
3998,87,3,Poor,0
3999,461,1,New,0
4000,250,2,New,0
4001,1326,6,New,0
4002,176,1,Good,0
4003,1195,7,New,1
4004,1351,5,Good,1
4005,426,7,New,1
4006,1136,1,New,1
4007,896,6,New,0
4008,411,7,Good,0
4009,1383,2,New,0
4010,912,7,Good,1
4011,699,3,Good,1
4012,1510,3,Good,1
4013,1044,8,New,1
4014,1472,7,New,0
4015,301,6,New,1
4016,123,2,New,0
4017,932,3,Fair,1
4018,132,5,New,0
4019,6,6,New,0
4020,658,9,New,1
4021,120,1,New,0
4022,1236,3,New,1
4023,1432,5,New,0
4024,96,8,Good,0
4025,1509,9,New,0
4026,518,3,Poor,1
4027,1003,7,Good,0
4028,608,9,New,0
4029,806,8,New,0
4030,242,2,Good,0
4031,1041,2,New,0
4032,28,5,Fair,0
4033,541,5,New,0
4034,1071,7,New,0
4035,889,9,Good,0
4036,608,4,Good,0
4037,1020,2,New,1
4038,980,5,New,0
4039,230,5,Good,0
4040,117,6,Fair,0
4041,1004,3,New,0
4042,665,8,Good,0
4043,382,3,Poor,1
4044,1454,9,New,0
4045,366,1,Fair,0
4046,1489,4,Fair,1
4047,275,8,Fair,1
4048,691,5,New,1
4049,319,4,Good,0
4050,1471,9,Good,1
4051,441,5,New,0
4052,768,2,Poor,0
4053,1086,3,Fair,0
4054,1052,8,New,0
4055,732,8,New,0
4056,120,4,Good,0
4057,620,5,Fair,0
4058,1453,5,New,1
4059,1464,6,Fair,0
4060,1218,1,New,0
4061,931,3,New,1
4062,496,1,Good,1
4063,964,1,Fair,0
4064,1429,9,Poor,1
4065,843,4,Good,0
4066,723,8,Good,0
4067,298,2,New,1
4068,1113,3,Fair,0
4069,1061,4,New,0
4070,1204,6,New,1
4071,979,3,Fair,1
4072,276,6,Fair,1
4073,407,6,New,1
4074,344,6,Fair,0
4075,1364,2,New,0
4076,712,8,Fair,1
4077,1130,8,Good,1
4078,75,6,Good,1
4079,1258,4,New,0
4080,218,1,Good,0
4081,963,7,Fair,0
4082,1306,6,New,0
4083,871,4,Good,1
4084,1384,7,Poor,0
4085,1247,3,Good,1
4086,1440,4,New,1
4087,1218,7,Good,1
4088,27,5,Good,0
4089,579,1,Fair,0
4090,989,7,Fair,1
4091,192,2,New,0
4092,463,1,New,0
4093,95,7,New,0
4094,471,1,New,0
4095,1059,7,New,1
4096,866,4,New,1
4097,174,6,Good,0
4098,637,7,New,1
4099,1090,6,New,0
4100,405,7,New,0
4101,1346,2,New,0
4102,871,1,Good,0
4103,1454,2,New,0
4104,1427,9,New,1
4105,941,3,New,1
4106,1280,6,New,1
4107,1289,6,New,1
4108,997,9,New,0
4109,867,4,New,1
4110,652,1,New,0
4111,1439,2,New,0
4112,625,6,New,0
4113,736,6,Poor,0
4114,48,9,Fair,0
4115,552,4,New,1
4116,399,8,New,1
4117,52,2,Good,1
4118,506,8,New,1
4119,373,7,New,1
4120,198,4,Good,0
4121,556,3,New,1
4122,806,5,Good,1
4123,454,1,New,1
4124,18,5,Good,1
4125,690,6,New,0
4126,576,8,Good,0
4127,945,6,Good,0
4128,835,9,New,1
4129,1162,2,Fair,1
4130,1298,4,New,1
4131,1290,6,New,1
4132,1100,3,Poor,0
4133,953,5,Good,1
4134,1078,7,New,1
4135,254,2,New,0
4136,621,2,New,0
4137,671,7,New,1
4138,1411,1,New,1
4139,616,6,Fair,0
4140,1242,3,New,1
4141,688,2,Fair,1
4142,920,3,New,0
4143,513,2,Good,0
4144,807,1,New,0
4145,545,1,Good,1
4146,1003,2,Good,0
4147,1434,4,New,1
4148,207,5,Fair,1
4149,1156,6,New,0
4150,1425,5,Good,0
4151,1475,5,Good,0
4152,586,6,Good,1
4153,963,7,Fair,0
4154,1337,9,New,0
4155,1006,9,Good,1
4156,1398,4,Poor,1
4157,55,6,New,1
4158,800,6,New,0
4159,8,1,New,1
4160,211,5,New,0
4161,591,8,Good,0
4162,126,1,Good,1
4163,838,7,New,1
4164,1154,2,New,0
4165,251,7,New,0
4166,517,9,Good,0
4167,1156,3,Good,1
4168,1189,5,Good,0
4169,650,7,New,0
4170,315,3,Good,0
4171,457,2,New,0
4172,1415,3,Fair,1
4173,1069,8,Good,1
4174,274,8,New,0
4175,1001,8,New,1
4176,743,3,Good,0
4177,12,3,Fair,1
4178,566,9,Fair,0
4179,1335,9,New,0
4180,851,7,Fair,1
4181,1122,3,Good,0
4182,201,8,Good,1
4183,1081,8,Good,0
4184,1456,9,Good,0
4185,1333,4,Good,0
4186,4,9,Good,0
4187,572,3,Fair,0
4188,32,5,New,1
4189,340,5,Good,1
4190,458,3,Good,0
4191,1487,7,Good,1
4192,290,3,New,0
4193,853,2,Good,0
4194,712,1,New,1
4195,156,1,New,0
4196,428,1,Fair,1
4197,1333,1,New,0
4198,522,2,Fair,0
4199,929,6,New,1
4200,722,3,Good,0
4201,1152,8,Fair,1
4202,862,1,New,1
4203,1384,9,Fair,1
4204,1118,7,New,1
4205,1151,1,Fair,1
4206,691,5,New,1
4207,1163,5,Poor,1
4208,799,5,New,1
4209,35,9,Fair,1
4210,1480,2,Good,0
4211,719,8,Fair,1
4212,200,8,New,0
4213,251,1,New,0
4214,248,8,Fair,1
4215,1442,2,New,0
4216,784,1,Good,0
4217,1119,9,Good,0
4218,776,9,Good,1
4219,1352,6,Good,0
4220,859,9,Good,1
4221,1344,4,Fair,0
4222,916,3,Poor,0
4223,1099,9,Poor,0
4224,1415,4,New,1
4225,935,9,Fair,1
4226,589,5,New,0
4227,1313,1,Good,0
4228,467,9,New,1
4229,448,6,Good,0
4230,1370,7,New,0
4231,1502,2,New,0
4232,360,5,New,0
4233,1482,2,New,1
4234,1365,6,Good,1
4235,1440,4,Good,0
4236,1198,9,Fair,1
4237,719,7,New,0
4238,199,6,New,1
4239,1189,7,Fair,1
4240,1009,7,Good,1
4241,1367,2,Good,0
4242,1009,6,New,0
4243,1300,5,New,1
4244,957,5,Poor,1
4245,22,1,Fair,0
4246,418,9,New,0
4247,922,9,Fair,1
4248,822,6,Good,0
4249,385,4,Good,0
4250,142,2,Good,0
4251,222,4,New,1
4252,1325,5,Poor,0
4253,577,6,New,0
4254,46,4,New,1
4255,686,3,Good,1
4256,180,2,New,0
4257,941,6,Good,0
4258,1280,7,Good,0
4259,302,1,Good,1
4260,1327,7,Fair,1
4261,996,2,New,1
4262,196,7,Fair,1
4263,566,1,Good,1
4264,1442,9,Poor,0
4265,727,4,Poor,0
4266,3,2,New,0
4267,272,8,New,1
4268,217,8,New,1
4269,644,6,New,1
4270,995,4,Fair,0
4271,1201,8,New,1
4272,266,5,Good,1
4273,1252,8,New,1
4274,189,5,New,0
4275,967,4,New,1
4276,39,9,Fair,0
4277,611,9,New,1
4278,384,3,New,0
4279,103,1,New,1
4280,1477,5,Fair,0
4281,955,7,Poor,1
4282,32,2,Good,1
4283,738,4,New,0
4284,571,8,New,1
4285,1158,5,New,0
4286,1091,6,Good,0
4287,1235,3,Fair,1
4288,739,9,New,0
4289,988,5,New,0
4290,658,1,Good,1
4291,207,5,New,1
4292,166,1,New,0
4293,915,4,Poor,0
4294,368,4,Good,1
4295,7,8,New,1
4296,1267,7,Good,1
4297,985,7,Good,0
4298,1259,6,New,0
4299,1370,7,Good,1
4300,338,4,Good,0
4301,120,1,Good,0
4302,1354,2,Good,0
4303,763,2,Good,0
4304,1347,2,Fair,0
4305,1341,8,New,0
4306,323,9,New,1
4307,1242,2,New,0
4308,438,3,Good,0
4309,873,7,New,0
4310,399,8,Good,0
4311,377,5,Good,0
4312,659,9,New,1
4313,697,5,Fair,1
4314,367,3,New,0
4315,1075,4,New,1
4316,820,2,Poor,0
4317,770,5,New,1
4318,1387,6,New,0
4319,1415,4,Good,0
4320,1377,1,New,1
4321,1408,4,Fair,1
4322,1407,5,New,1
4323,1104,7,New,1
4324,917,2,New,1
4325,562,7,Fair,1
4326,1441,3,Poor,0
4327,1147,5,Good,0
4328,1283,5,Good,1
4329,1228,3,Fair,1
4330,331,3,Good,1
4331,1378,5,Good,0
4332,1172,7,New,1
4333,24,8,New,1
4334,656,4,New,0
4335,1054,2,New,0
4336,510,1,New,0
4337,1503,8,New,1
4338,405,9,Fair,0
4339,1338,6,New,1
4340,936,3,Fair,1
4341,536,8,New,0
4342,1201,7,New,1
4343,676,8,Fair,1
4344,638,4,Fair,1
4345,268,1,Good,0
4346,1046,7,New,1
4347,5,1,Good,1
4348,889,6,Good,1
4349,339,7,Good,0
4350,235,8,New,1
4351,932,2,Fair,1
4352,517,1,Fair,0
4353,1105,2,Good,1
4354,248,4,New,1
4355,1254,1,New,1
4356,581,1,New,0
4357,895,2,Fair,1
4358,304,4,New,1
4359,194,3,Fair,0
4360,594,1,New,1
4361,1037,7,Fair,0
4362,1342,1,Fair,0
4363,1417,2,Poor,1
4364,1407,3,Good,0
4365,115,1,New,1
4366,1465,4,Good,1
4367,208,4,Good,1
4368,1230,9,Good,1
4369,813,9,Fair,1
4370,1367,5,Poor,1
4371,1072,4,Good,1
4372,593,4,New,0
4373,1193,8,Good,1
4374,1336,2,Good,0
4375,117,8,New,0
4376,750,6,Good,1
4377,1456,6,Good,0
4378,13,3,New,1
4379,880,7,New,1
4380,764,2,Good,1
4381,1308,6,New,1
4382,672,1,Good,1
4383,1416,9,New,0
4384,182,9,Good,1
4385,333,5,Good,1
4386,557,4,Good,0
4387,116,6,New,0
4388,242,3,New,1
4389,746,3,New,0
4390,395,3,Good,1
4391,250,1,New,0
4392,951,2,New,0
4393,408,3,New,0
4394,464,5,Good,0
4395,1239,5,Poor,0
4396,254,1,New,0
4397,649,5,New,0
4398,977,4,Good,0
4399,990,4,New,1
4400,1305,6,Good,1
4401,889,2,New,0
4402,1002,8,Good,1
4403,725,7,New,0
4404,434,1,New,0
4405,691,3,Good,1
4406,1388,7,Fair,0
4407,23,2,Good,0
4408,835,1,New,0
4409,1313,3,Good,1
4410,1127,7,Good,0
4411,231,3,New,1
4412,164,8,New,1
4413,847,1,Poor,1
4414,1029,3,Fair,1
4415,1003,4,New,0
4416,367,1,Fair,1
4417,334,9,New,0
4418,1276,7,New,0
4419,6,3,New,0
4420,583,8,New,1
4421,1025,7,Good,0
4422,970,2,New,0
4423,964,3,Fair,0
4424,217,9,New,1
4425,551,2,New,1
4426,945,8,New,0
4427,824,3,New,1
4428,1136,9,New,0
4429,997,6,Good,1
4430,478,1,New,1
4431,1173,3,New,1
4432,1479,3,Good,0
4433,325,9,Good,1
4434,601,7,Good,1
4435,863,8,New,0
4436,586,5,Fair,0
4437,207,9,Fair,1
4438,1405,5,New,0
4439,986,9,New,1
4440,1237,9,New,0
4441,1108,4,New,1
4442,621,1,New,0
4443,1403,9,New,0
4444,323,2,Fair,0
4445,277,5,New,0
4446,138,8,Poor,0
4447,247,7,Good,1
4448,687,3,Good,1
4449,292,5,New,0
4450,1231,6,Good,0
4451,1147,3,New,1
4452,763,5,New,0
4453,265,8,New,1
4454,586,2,Fair,0
4455,172,1,New,1
4456,200,4,New,1
4457,478,5,Fair,1
4458,515,3,New,0
4459,9,8,New,1
4460,957,8,Good,1
4461,1126,9,Fair,0
4462,1138,3,Good,0
4463,659,6,Good,0
4464,400,9,Good,1
4465,112,6,New,1
4466,921,5,New,0
4467,870,1,New,1
4468,622,1,New,0
4469,1090,8,Good,0
4470,996,2,Good,1
4471,457,9,Good,0
4472,374,4,New,1
4473,403,3,Poor,0
4474,495,4,Poor,1
4475,566,1,New,0
4476,265,4,New,0
4477,1310,7,Fair,0
4478,1168,1,New,1
4479,1143,4,New,0
4480,1306,3,Poor,0
4481,1304,7,Good,0
4482,1400,2,Good,1
4483,1171,3,New,1
4484,275,3,Good,0
4485,446,8,New,0
4486,600,3,Good,1
4487,94,6,New,0
4488,1214,8,Good,1
4489,379,1,Fair,1
4490,322,7,Good,0
4491,1046,1,New,0
4492,1019,1,Fair,1
4493,1223,5,Fair,1
4494,1068,9,Good,1
4495,560,3,Good,0
4496,1255,1,New,0
4497,401,3,New,0
4498,354,9,Fair,0
4499,1622,10,New,1
4500,1846,1,Fair,0
4501,787,7,Good,0
4502,1136,9,Good,1
4503,202,12,Good,1
4504,1114,1,New,0
4505,1838,6,Fair,1
4506,378,11,New,0
4507,460,10,Poor,1
4508,607,4,New,1
4509,1231,12,Good,0
4510,1560,9,New,0
4511,1744,1,New,0
4512,287,11,Good,0
4513,457,11,New,0
4514,1542,12,New,0
4515,1424,2,Good,1
4516,912,6,New,1
4517,956,9,New,1
4518,719,8,Good,0
4519,1871,11,Good,1
4520,1854,7,New,0
4521,1370,4,Good,0
4522,267,5,Good,0
4523,143,9,New,0
4524,1681,10,Fair,1
4525,978,2,New,1
4526,608,9,New,1
4527,1435,6,New,0
4528,1674,4,Poor,0
4529,1406,6,Good,1
4530,1792,4,New,1
4531,1303,9,Fair,1
4532,1025,7,New,0
4533,1185,7,New,0
4534,806,6,New,0
4535,1611,4,Fair,0
4536,1943,2,New,0
4537,640,11,Good,1
4538,517,7,New,0
4539,1636,9,New,1
4540,1500,4,Fair,1
4541,2,2,Good,1
4542,657,6,Good,1
4543,625,7,Good,1
4544,13,4,Fair,1
4545,116,3,New,1
4546,1747,12,New,0
4547,1750,8,New,0
4548,735,10,New,1
4549,1305,1,New,0
4550,563,2,New,0
4551,456,10,Good,1
4552,1599,6,Good,0
4553,437,8,New,1
4554,193,3,New,0
4555,1670,4,New,1
4556,1008,4,Fair,0
4557,1639,7,Good,1
4558,615,2,Fair,0
4559,771,1,New,0
4560,831,2,Fair,1
4561,228,3,New,0
4562,1285,7,Good,0
4563,1747,7,New,1
4564,1099,7,New,1
4565,1359,12,Fair,1
4566,1537,5,Good,1
4567,8,9,Good,1
4568,937,11,Fair,0
4569,1345,11,New,1
4570,1621,9,New,0
4571,1045,12,New,1
4572,1476,3,New,1
4573,1236,12,New,1
4574,1601,5,New,1
4575,1256,12,Fair,0
4576,1634,3,New,1
4577,1126,12,Fair,0
4578,611,10,New,0
4579,529,7,New,1
4580,116,9,New,0
4581,1707,11,New,0
4582,1042,9,New,1
4583,988,10,Poor,1
4584,1889,1,Good,0
4585,1939,12,New,0
4586,653,8,New,0
4587,163,6,New,1
4588,1610,7,Good,0
4589,420,4,New,0
4590,769,10,Good,0
4591,1656,10,Good,1
4592,384,5,Good,1
4593,1521,2,New,0
4594,1558,5,Good,0
4595,768,11,Fair,0
4596,1205,9,Fair,1
4597,64,3,New,0
4598,1668,10,Fair,0
4599,1157,10,New,0
4600,1780,6,New,0
4601,650,1,Good,0
4602,221,1,New,1
4603,285,7,New,1
4604,787,10,Good,0
4605,923,2,New,0
4606,1482,5,New,0
4607,277,11,Good,1
4608,1754,8,Fair,0
4609,502,12,Good,0
4610,25,11,Fair,1
4611,13,4,New,0
4612,1686,3,Fair,1
4613,986,4,Poor,1
4614,614,5,New,0
4615,1762,10,Fair,1
4616,108,3,New,0
4617,1495,11,New,1
4618,716,2,New,0
4619,1048,11,New,0
4620,263,9,Good,0
4621,716,8,Good,0
4622,622,7,Good,0
4623,1189,12,New,0
4624,841,12,New,0
4625,1791,7,New,0
4626,498,2,Fair,1
4627,954,3,New,0
4628,1323,9,Fair,0
4629,173,7,Good,0
4630,825,10,Good,0
4631,850,6,New,1
4632,166,4,Fair,0
4633,1163,10,Good,1
4634,679,9,Fair,1
4635,793,8,New,1
4636,1256,4,New,1
4637,1651,6,Fair,1
4638,1897,3,Poor,1
4639,1610,12,Good,1
4640,1978,8,Fair,0
4641,1412,3,New,1
4642,1344,10,New,0
4643,1893,1,Good,1
4644,223,4,New,1
4645,1903,2,Fair,0
4646,203,5,Good,1
4647,1338,3,Good,0
4648,867,11,New,1
4649,1550,8,New,1
4650,1084,9,New,1
4651,1116,7,Good,1
4652,470,5,Fair,1
4653,990,5,Fair,0
4654,76,7,New,0
4655,1271,12,New,1
4656,74,9,New,0
4657,1448,6,New,1
4658,1408,12,Poor,1
4659,80,5,New,0
4660,1731,7,New,1
4661,199,2,Good,1
4662,192,12,New,0
4663,623,2,Good,0
4664,867,4,New,0
4665,1334,7,New,0
4666,1484,7,New,0
4667,1172,5,New,1
4668,1059,7,New,0
4669,1955,2,Fair,0
4670,673,8,New,1
4671,86,3,Good,1
4672,1632,7,Good,1
4673,579,9,Fair,0
4674,45,6,Fair,1
4675,508,12,Good,1
4676,8,8,Fair,1
4677,1766,6,Fair,1
4678,24,1,Poor,0
4679,1279,5,New,1
4680,1467,7,New,1
4681,114,5,New,0
4682,75,1,Good,1
4683,941,3,New,1
4684,1672,7,New,1
4685,815,5,Good,1
4686,506,5,Good,0
4687,951,10,New,1
4688,1734,5,Good,0
4689,1980,7,New,0
4690,1122,2,New,0
4691,361,4,Good,0
4692,136,9,Good,1
4693,1981,12,Good,1
4694,569,3,New,0
4695,1467,1,New,1
4696,1490,2,New,1
4697,653,8,New,0
4698,1354,1,Good,0
4699,1141,5,New,1
4700,1037,12,Good,0
4701,1913,4,Good,1
4702,1485,11,Good,0
4703,907,11,New,1
4704,1587,2,Good,0
4705,498,6,Good,0
4706,1183,10,New,0
4707,1820,6,Fair,1
4708,1478,12,New,1
4709,1046,11,New,1
4710,284,2,New,0
4711,1452,10,Good,0
4712,1222,6,Fair,1
4713,420,1,New,1
4714,552,9,Fair,1
4715,364,7,New,1
4716,1278,6,New,0
4717,1243,10,Good,0
4718,959,7,New,0
4719,500,8,Good,1
4720,1778,1,New,0
4721,926,7,Good,0
4722,152,11,New,1
4723,409,5,Fair,0
4724,1059,12,New,1
4725,195,10,Good,1
4726,147,8,New,1
4727,380,3,New,1
4728,241,7,Good,1
4729,449,5,New,1
4730,956,1,New,0
4731,1428,1,Good,1
4732,865,6,New,1
4733,50,2,New,1
4734,349,5,Poor,1
4735,148,1,New,0
4736,1461,4,Fair,0
4737,1246,6,New,0
4738,558,3,Good,0
4739,1040,1,Good,1
4740,1723,7,New,1
4741,1703,5,New,0
4742,1313,10,New,1
4743,1010,11,Poor,0
4744,90,10,New,1
4745,224,11,Good,1
4746,661,3,Good,0
4747,298,7,New,0
4748,1661,3,Good,0
4749,768,10,New,0
4750,860,2,Fair,1
4751,918,2,New,0
4752,1524,5,Good,0
4753,8,2,Good,0
4754,1636,11,Good,1
4755,1789,1,Good,0
4756,93,11,New,0
4757,307,8,Good,1
4758,600,6,Good,0
4759,471,5,Good,0
4760,285,1,New,0
4761,1303,2,Fair,1
4762,950,2,Good,1
4763,965,4,New,1
4764,1171,11,Good,0
4765,349,9,New,0
4766,113,5,New,0
4767,1308,7,New,1
4768,1707,7,Good,0
4769,374,10,Fair,0
4770,1243,8,New,0
4771,860,9,Fair,0
4772,349,9,New,1
4773,1823,9,Good,1
4774,1952,12,New,0
4775,240,12,New,1
4776,465,5,New,1
4777,1834,5,New,0
4778,1260,6,Good,1
4779,254,3,Good,0
4780,1817,2,New,0
4781,1232,7,New,0
4782,720,1,Good,0
4783,86,2,New,0
4784,1934,5,Good,0
4785,725,2,New,0
4786,483,7,New,0
4787,803,6,Fair,1
4788,1792,6,Fair,1
4789,1016,11,New,1
4790,207,3,New,1
4791,748,8,New,1
4792,28,6,Poor,1
4793,1810,4,Good,1
4794,1027,11,Fair,1
4795,1042,8,New,0
4796,997,2,New,0
4797,89,5,New,1
4798,1815,10,New,0
