student_id,copy_id,loan_date,due_date,return_date,fine_amount
3120,838,2025-05-09,2025-05-23,,0.0
2618,2682,2025-05-22,2025-06-05,,0.0
198,2155,2025-02-06,2025-02-20,2025-02-24,4.0
866,5041,2025-11-21,2025-12-05,,0.0
2670,5846,2024-05-04,2024-05-18,2024-05-24,6.0
31,4634,2025-05-19,2025-06-02,,0.0
1292,2859,2025-01-31,2025-02-14,2025-02-19,5.0
3639,3760,2025-07-16,2025-07-30,2025-08-09,10.0
3896,4495,2024-06-27,2024-07-11,2024-07-20,9.0
1713,282,2025-08-26,2025-09-09,2025-09-06,0.0
3486,1091,2025-09-08,2025-09-22,,0.0
2034,4757,2025-10-10,2025-10-24,,0.0
1027,4122,2024-12-28,2025-01-11,2025-01-03,0.0
2332,2193,2025-01-14,2025-01-28,,0.0
2809,2005,2024-12-04,2024-12-18,2024-12-27,9.0
3174,5831,2024-11-23,2024-12-07,2024-12-15,8.0
171,1933,2026-02-09,2026-02-23,2026-02-15,0.0
3146,588,2025-12-20,2026-01-03,2026-01-10,7.0
214,4500,2024-08-13,2024-08-27,2024-08-16,0.0
3923,662,2024-04-05,2024-04-19,2024-04-13,0.0
1888,4272,2025-10-19,2025-11-02,2025-11-03,1.0
3255,1001,2025-02-04,2025-02-18,2025-02-08,0.0
3813,2018,2026-01-10,2026-01-24,2026-02-03,10.0
1321,1639,2025-02-23,2025-03-09,,0.0
1755,4699,2024-03-14,2024-03-28,2024-04-04,7.0
1682,836,2025-12-10,2025-12-24,2026-01-04,11.0
2255,2120,2024-11-21,2024-12-05,2024-12-01,0.0
3638,4120,2024-06-17,2024-07-01,2024-07-09,8.0
1685,717,2024-11-19,2024-12-03,,0.0
197,4801,2024-06-11,2024-06-25,2024-07-01,6.0
3514,3120,2026-01-13,2026-01-27,,0.0
3384,3132,2024-10-29,2024-11-12,2024-11-06,0.0
2056,4383,2024-03-07,2024-03-21,,0.0
29,175,2024-10-23,2024-11-06,2024-10-27,0.0
659,4620,2026-02-21,2026-03-07,2026-02-26,0.0
1804,4870,2025-03-30,2025-04-13,2025-04-08,0.0
1191,3954,2025-04-20,2025-05-04,2025-05-09,5.0
1276,5659,2025-02-23,2025-03-09,2025-03-23,14.0
3028,4104,2024-03-26,2024-04-09,2024-03-29,0.0
172,3632,2025-12-10,2025-12-24,,0.0
1360,3568,2025-05-24,2025-06-07,,0.0
3606,547,2025-03-18,2025-04-01,2025-04-13,12.0
479,3594,2024-09-20,2024-10-04,2024-10-08,4.0
1183,5472,2025-05-13,2025-05-27,,0.0
2722,4327,2025-11-01,2025-11-15,2025-11-14,0.0
1900,1971,2025-06-21,2025-07-05,2025-07-13,8.0
1994,2267,2024-05-24,2024-06-07,2024-06-09,2.0
3742,4827,2024-12-29,2025-01-12,2025-01-15,3.0
1422,3807,2024-05-08,2024-05-22,2024-06-04,13.0
1191,2622,2024-10-13,2024-10-27,,0.0
2985,3887,2024-08-23,2024-09-06,2024-09-11,5.0
1959,2690,2025-10-27,2025-11-10,2025-11-16,6.0
3478,3799,2025-11-15,2025-11-29,,0.0
3199,1376,2024-08-06,2024-08-20,2024-08-22,2.0
907,5192,2024-05-15,2024-05-29,2024-05-28,0.0
3717,2995,2026-02-08,2026-02-22,2026-02-18,0.0
2251,3559,2025-09-14,2025-09-28,,0.0
3821,1671,2025-11-12,2025-11-26,2025-12-02,6.0
3117,3028,2024-05-16,2024-05-30,2024-06-02,3.0
876,976,2025-02-19,2025-03-05,2025-03-12,7.0
1274,4071,2024-09-09,2024-09-23,2024-09-28,5.0
1484,3380,2025-06-23,2025-07-07,,0.0
773,1720,2025-05-16,2025-05-30,2025-05-20,0.0
2616,650,2024-04-12,2024-04-26,2024-05-10,14.0
2058,5610,2025-12-26,2026-01-09,2025-12-29,0.0
707,2967,2024-07-31,2024-08-14,,0.0
2478,350,2026-02-22,2026-03-08,2026-03-13,5.0
1004,4856,2024-12-26,2025-01-09,2024-12-26,0.0
1404,1936,2024-03-13,2024-03-27,2024-03-25,0.0
548,899,2025-10-07,2025-10-21,,0.0
707,4217,2025-07-31,2025-08-14,,0.0
527,4384,2025-10-10,2025-10-24,2025-10-30,6.0
2148,3469,2025-01-28,2025-02-11,2025-02-01,0.0
2234,1799,2024-10-04,2024-10-18,,0.0
1237,2989,2024-08-24,2024-09-07,2024-09-03,0.0
2926,5617,2025-11-23,2025-12-07,2025-12-01,0.0
1523,1456,2024-10-21,2024-11-04,2024-11-01,0.0
1710,839,2025-06-03,2025-06-17,2025-06-08,0.0
70,459,2025-12-27,2026-01-10,2026-01-08,0.0
3567,300,2024-03-13,2024-03-27,2024-03-25,0.0
569,1877,2024-10-10,2024-10-24,2024-10-10,0.0
3669,1690,2025-07-29,2025-08-12,2025-08-22,10.0
1960,4441,2024-12-24,2025-01-07,2024-12-31,0.0
1009,4871,2024-05-26,2024-06-09,,0.0
3052,5523,2024-08-22,2024-09-05,2024-09-11,6.0
3880,4261,2024-03-10,2024-03-24,2024-03-20,0.0
2499,1727,2025-05-16,2025-05-30,,0.0
2663,1512,2025-02-25,2025-03-11,2025-03-18,7.0
2384,2701,2025-08-18,2025-09-01,2025-08-18,0.0
3535,2258,2024-04-17,2024-05-01,2024-05-10,9.0
3832,932,2024-05-12,2024-05-26,2024-05-15,0.0
2820,2543,2025-07-23,2025-08-06,2025-08-11,5.0
2802,111,2024-07-14,2024-07-28,2024-07-21,0.0
2533,1054,2026-01-22,2026-02-05,2026-02-15,10.0
679,638,2024-06-23,2024-07-07,2024-06-26,0.0
3616,5142,2024-10-01,2024-10-15,2024-10-23,8.0
3749,3394,2026-02-03,2026-02-17,2026-02-10,0.0
2875,973,2025-07-20,2025-08-03,2025-08-04,1.0
1710,272,2024-11-01,2024-11-15,2024-11-20,5.0
3499,2858,2024-12-11,2024-12-25,2024-12-23,0.0
1715,2293,2024-07-21,2024-08-04,2024-08-03,0.0
3901,900,2024-07-08,2024-07-22,2024-08-02,11.0
2588,1084,2024-12-06,2024-12-20,2024-12-19,0.0
2479,2177,2025-10-30,2025-11-13,2025-11-22,9.0
3373,2144,2025-07-04,2025-07-18,2025-08-01,14.0
586,1161,2025-10-23,2025-11-06,2025-10-27,0.0
126,4878,2025-03-21,2025-04-04,2025-03-23,0.0
3504,5858,2024-09-10,2024-09-24,2024-09-15,0.0
362,3568,2024-10-03,2024-10-17,2024-10-21,4.0
259,2348,2025-06-19,2025-07-03,,0.0
199,4374,2025-02-03,2025-02-17,2025-02-14,0.0
292,4056,2024-08-29,2024-09-12,2024-09-08,0.0
727,4557,2025-04-21,2025-05-05,2025-05-08,3.0
351,1425,2024-12-12,2024-12-26,,0.0
1566,2962,2025-09-03,2025-09-17,2025-09-24,7.0
975,1592,2025-01-01,2025-01-15,2025-01-13,0.0
1912,4024,2024-10-26,2024-11-09,2024-11-09,0.0
576,5859,2026-02-21,2026-03-07,2026-02-26,0.0
519,4877,2024-08-27,2024-09-10,2024-09-10,0.0
3735,5402,2024-10-29,2024-11-12,2024-11-18,6.0
2760,969,2025-07-09,2025-07-23,2025-08-02,10.0
1173,584,2025-07-10,2025-07-24,2025-07-20,0.0
1001,5394,2025-01-12,2025-01-26,,0.0
482,1282,2025-10-30,2025-11-13,2025-11-21,8.0
3878,2794,2026-02-12,2026-02-26,2026-02-15,0.0
2826,2086,2024-10-20,2024-11-03,,0.0
3710,5684,2024-11-30,2024-12-14,2024-12-14,0.0
2523,3205,2025-05-13,2025-05-27,2025-06-04,8.0
3169,2542,2025-08-10,2025-08-24,2025-08-19,0.0
1181,4883,2024-10-06,2024-10-20,2024-10-24,4.0
1423,4627,2024-11-03,2024-11-17,2024-11-16,0.0
1503,3849,2024-05-04,2024-05-18,,0.0
3277,5125,2024-10-03,2024-10-17,2024-10-08,0.0
3361,4709,2025-07-21,2025-08-04,2025-08-17,13.0
3313,5835,2024-11-14,2024-11-28,2024-11-14,0.0
2977,5222,2026-01-07,2026-01-21,2026-01-23,2.0
447,5989,2024-10-27,2024-11-10,2024-11-01,0.0
1943,2700,2024-08-05,2024-08-19,2024-08-12,0.0
1680,661,2024-04-27,2024-05-11,2024-05-20,9.0
1999,4124,2025-08-10,2025-08-24,,0.0
3722,4948,2024-09-04,2024-09-18,2024-09-18,0.0
2924,3059,2026-01-13,2026-01-27,2026-01-29,2.0
1457,5846,2025-01-20,2025-02-03,2025-02-17,14.0
3918,1484,2026-01-08,2026-01-22,2026-01-09,0.0
337,667,2024-11-12,2024-11-26,2024-11-30,4.0
2250,4835,2024-07-25,2024-08-08,2024-08-19,11.0
1041,5652,2024-10-04,2024-10-18,2024-10-26,8.0
2997,3235,2025-06-11,2025-06-25,2025-06-28,3.0
3269,2642,2025-05-03,2025-05-17,2025-05-11,0.0
2407,1077,2025-08-25,2025-09-08,2025-09-13,5.0
24,5241,2025-12-19,2026-01-02,2026-01-15,13.0
3298,1748,2024-09-11,2024-09-25,2024-09-25,0.0
498,5573,2024-09-21,2024-10-05,2024-10-06,1.0
2353,1580,2024-08-14,2024-08-28,2024-09-05,8.0
2046,2899,2024-03-31,2024-04-14,2024-04-24,10.0
2542,4306,2025-04-17,2025-05-01,,0.0
277,1802,2024-09-06,2024-09-20,2024-09-30,10.0
3736,1243,2025-11-15,2025-11-29,2025-12-01,2.0
806,5665,2026-01-14,2026-01-28,2026-02-04,7.0
1906,2410,2025-03-21,2025-04-04,2025-04-13,9.0
3560,426,2025-11-02,2025-11-16,2025-11-09,0.0
2708,894,2025-02-28,2025-03-14,,0.0
3346,4506,2024-06-23,2024-07-07,2024-07-08,1.0
1669,3425,2025-06-05,2025-06-19,2025-06-14,0.0
1839,2755,2024-05-03,2024-05-17,2024-05-25,8.0
2483,5198,2025-12-03,2025-12-17,2025-12-26,9.0
3633,5664,2025-02-04,2025-02-18,2025-02-08,0.0
3369,3545,2024-07-11,2024-07-25,2024-08-04,10.0
1359,2700,2025-08-26,2025-09-09,2025-09-08,0.0
3931,3089,2024-12-12,2024-12-26,2025-01-07,12.0
2948,1948,2025-07-08,2025-07-22,2025-07-29,7.0
3160,848,2025-06-18,2025-07-02,,0.0
3283,2187,2024-04-08,2024-04-22,2024-04-11,0.0
3543,2067,2025-06-19,2025-07-03,2025-07-08,5.0
3930,5547,2024-11-24,2024-12-08,,0.0
1734,379,2026-02-11,2026-02-25,,0.0
2135,1783,2026-02-10,2026-02-24,2026-03-06,10.0
1405,4487,2024-03-06,2024-03-20,,0.0
165,5046,2025-10-31,2025-11-14,2025-11-15,1.0
773,837,2025-09-01,2025-09-15,2025-09-21,6.0
383,2695,2024-10-14,2024-10-28,2024-10-28,0.0
2858,3323,2024-11-23,2024-12-07,,0.0
2205,830,2024-09-13,2024-09-27,,0.0
662,1900,2025-05-14,2025-05-28,2025-05-31,3.0
750,5231,2024-03-11,2024-03-25,2024-04-03,9.0
261,5715,2024-04-29,2024-05-13,2024-05-04,0.0
1035,5702,2025-11-14,2025-11-28,2025-11-16,0.0
2329,752,2025-12-21,2026-01-04,2026-01-18,14.0
2193,4957,2025-09-19,2025-10-03,2025-10-04,1.0
3751,538,2025-07-20,2025-08-03,2025-08-14,11.0
2182,2181,2024-07-13,2024-07-27,2024-08-06,10.0
1902,5616,2024-03-16,2024-03-30,2024-03-30,0.0
3102,4651,2024-08-17,2024-08-31,2024-09-12,12.0
1989,4203,2025-07-04,2025-07-18,2025-07-25,7.0
2939,1547,2024-03-31,2024-04-14,2024-04-23,9.0
3906,5817,2024-09-30,2024-10-14,2024-10-10,0.0
842,2197,2024-08-22,2024-09-05,2024-09-15,10.0
2969,3837,2025-08-09,2025-08-23,2025-08-23,0.0
2662,3358,2025-03-07,2025-03-21,,0.0
2037,4582,2024-08-29,2024-09-12,2024-09-01,0.0
2259,187,2025-04-02,2025-04-16,2025-04-23,7.0
1536,5984,2025-11-15,2025-11-29,,0.0
2637,354,2024-12-06,2024-12-20,,0.0
1275,4391,2025-02-19,2025-03-05,2025-03-16,11.0
2347,4193,2025-04-29,2025-05-13,2025-05-15,2.0
3835,89,2025-08-09,2025-08-23,2025-08-26,3.0
2342,2976,2024-12-07,2024-12-21,2024-12-08,0.0
1375,109,2024-03-28,2024-04-11,2024-04-23,12.0
3339,5128,2025-06-23,2025-07-07,2025-06-28,0.0
1315,2371,2025-11-22,2025-12-06,2025-11-27,0.0
3757,3852,2025-04-06,2025-04-20,2025-04-20,0.0
992,2877,2025-07-09,2025-07-23,2025-07-20,0.0
3468,2309,2025-07-28,2025-08-11,2025-08-04,0.0
3299,2554,2025-03-02,2025-03-16,2025-03-02,0.0
3599,5119,2024-08-02,2024-08-16,,0.0
3673,1877,2026-02-08,2026-02-22,2026-02-09,0.0
3269,807,2024-12-12,2024-12-26,,0.0
2352,5223,2024-08-31,2024-09-14,,0.0
3433,5699,2025-07-10,2025-07-24,2025-08-02,9.0
1836,1919,2025-09-28,2025-10-12,2025-10-13,1.0
2269,1185,2025-01-24,2025-02-07,2025-02-08,1.0
1365,4371,2025-03-08,2025-03-22,2025-04-04,13.0
1901,948,2025-01-11,2025-01-25,,0.0
2775,3737,2024-12-25,2025-01-08,2025-01-08,0.0
1805,5259,2025-03-16,2025-03-30,2025-03-20,0.0
1207,1477,2024-08-22,2024-09-05,2024-09-10,5.0
3865,1337,2025-02-15,2025-03-01,2025-03-14,13.0
426,3912,2024-07-28,2024-08-11,2024-08-05,0.0
1132,5966,2025-01-29,2025-02-12,2025-02-13,1.0
3889,4518,2025-02-23,2025-03-09,2025-03-08,0.0
2730,4185,2024-04-05,2024-04-19,2024-04-25,6.0
2418,3728,2024-11-08,2024-11-22,2024-11-30,8.0
442,3926,2024-09-02,2024-09-16,2024-09-10,0.0
2814,4008,2025-10-15,2025-10-29,2025-10-19,0.0
3154,262,2024-04-26,2024-05-10,,0.0
2980,2274,2025-09-10,2025-09-24,,0.0
3921,2807,2025-07-11,2025-07-25,2025-08-08,14.0
3682,2692,2025-01-03,2025-01-17,,0.0
1710,2541,2025-04-11,2025-04-25,2025-04-16,0.0
33,3220,2025-11-27,2025-12-11,2025-11-28,0.0
2993,2841,2025-08-25,2025-09-08,2025-08-31,0.0
2755,193,2025-01-05,2025-01-19,2025-01-06,0.0
3086,4701,2024-10-04,2024-10-18,2024-10-30,12.0
2360,5601,2024-10-02,2024-10-16,,0.0
3759,5401,2025-04-15,2025-04-29,2025-05-13,14.0
1722,5127,2025-08-24,2025-09-07,2025-08-24,0.0
310,5442,2024-07-13,2024-07-27,2024-08-02,6.0
3946,3427,2025-01-11,2025-01-25,2025-01-25,0.0
1610,845,2025-12-15,2025-12-29,2026-01-04,6.0
3389,1752,2026-02-28,2026-03-14,2026-03-06,0.0
1543,2869,2025-12-31,2026-01-14,2026-01-01,0.0
3329,5756,2026-01-20,2026-02-03,2026-02-05,2.0
1418,1303,2025-10-10,2025-10-24,2025-11-06,13.0
2034,3082,2025-08-25,2025-09-08,,0.0
3690,1791,2024-04-17,2024-05-01,2024-04-18,0.0
765,4464,2024-07-07,2024-07-21,2024-07-26,5.0
930,4808,2024-07-21,2024-08-04,2024-08-18,14.0
2264,2997,2026-01-09,2026-01-23,2026-01-15,0.0
1939,3462,2026-01-24,2026-02-07,,0.0
3107,2977,2025-05-04,2025-05-18,,0.0
3734,5851,2025-12-15,2025-12-29,2026-01-05,7.0
3470,5015,2025-07-06,2025-07-20,2025-07-19,0.0
3352,3532,2026-01-02,2026-01-16,2026-01-23,7.0
1291,5222,2025-12-22,2026-01-05,,0.0
3730,1832,2024-06-26,2024-07-10,,0.0
2599,1007,2025-12-29,2026-01-12,2025-12-30,0.0
72,5933,2025-05-27,2025-06-10,2025-06-17,7.0
3919,3727,2025-12-15,2025-12-29,2026-01-11,13.0
3961,1485,2026-02-08,2026-02-22,,0.0
3839,1270,2024-09-02,2024-09-16,2024-09-29,13.0
1864,395,2026-01-08,2026-01-22,2026-01-15,0.0
2968,4280,2025-08-09,2025-08-23,2025-08-30,7.0
1821,5446,2024-03-07,2024-03-21,,0.0
3606,2148,2024-08-27,2024-09-10,2024-09-07,0.0
2318,1557,2025-08-31,2025-09-14,2025-09-14,0.0
2529,47,2024-12-30,2025-01-13,2025-01-26,13.0
234,2452,2025-04-27,2025-05-11,2025-05-06,0.0
2356,70,2025-05-22,2025-06-05,2025-06-03,0.0
2004,5583,2025-05-11,2025-05-25,2025-06-02,8.0
2235,812,2026-02-20,2026-03-06,2026-03-14,8.0
2657,4249,2026-02-28,2026-03-14,,0.0
601,2304,2024-06-20,2024-07-04,2024-07-12,8.0
2418,2997,2025-03-21,2025-04-04,2025-03-29,0.0
88,3583,2025-02-01,2025-02-15,2025-02-28,13.0
110,399,2025-09-15,2025-09-29,,0.0
2136,3936,2025-09-25,2025-10-09,2025-09-27,0.0
2539,5338,2025-10-03,2025-10-17,2025-10-23,6.0
1551,2107,2024-10-08,2024-10-22,2024-11-03,12.0
1625,2608,2025-02-04,2025-02-18,,0.0
746,812,2025-08-01,2025-08-15,,0.0
651,1044,2025-04-24,2025-05-08,2025-05-03,0.0
916,5065,2025-02-27,2025-03-13,,0.0
2090,3284,2025-03-23,2025-04-06,2025-04-19,13.0
1736,5665,2024-07-07,2024-07-21,,0.0
3968,5627,2025-04-05,2025-04-19,,0.0
151,5714,2024-12-17,2024-12-31,,0.0
3615,2116,2024-09-19,2024-10-03,2024-10-05,2.0
908,216,2025-08-28,2025-09-11,,0.0
2161,1535,2024-12-14,2024-12-28,2025-01-10,13.0
161,4649,2024-10-08,2024-10-22,2024-10-18,0.0
164,4699,2025-03-27,2025-04-10,,0.0
1858,1414,2025-12-16,2025-12-30,2025-12-21,0.0
3109,5902,2025-12-20,2026-01-03,,0.0
1545,2782,2024-11-26,2024-12-10,2024-12-23,13.0
2293,2563,2025-10-25,2025-11-08,2025-11-17,9.0
461,85,2024-12-27,2025-01-10,2025-01-05,0.0
1149,5975,2025-09-27,2025-10-11,,0.0
3579,308,2025-03-11,2025-03-25,2025-03-14,0.0
3478,4578,2025-12-16,2025-12-30,2025-12-30,0.0
1077,3634,2024-11-24,2024-12-08,,0.0
3457,5029,2024-10-05,2024-10-19,2024-10-21,2.0
3595,2769,2024-08-11,2024-08-25,,0.0
2887,5199,2025-08-21,2025-09-04,2025-09-18,14.0
1242,3130,2024-05-20,2024-06-03,2024-05-30,0.0
1254,799,2025-02-07,2025-02-21,2025-02-25,4.0
3886,4114,2026-01-14,2026-01-28,,0.0
2985,3180,2024-12-25,2025-01-08,,0.0
32,2616,2026-02-16,2026-03-02,2026-03-15,13.0
2718,3466,2025-09-14,2025-09-28,,0.0
893,815,2026-03-03,2026-03-17,2026-03-24,7.0
2088,1907,2024-10-04,2024-10-18,2024-10-13,0.0
972,2288,2025-02-14,2025-02-28,,0.0
1638,3810,2024-11-22,2024-12-06,2024-12-07,1.0
1236,2048,2025-09-18,2025-10-02,2025-10-08,6.0
3591,2409,2024-12-24,2025-01-07,,0.0
2701,1221,2024-07-03,2024-07-17,,0.0
2054,4078,2024-10-18,2024-11-01,2024-11-02,1.0
1745,2737,2024-10-28,2024-11-11,2024-11-14,3.0
759,2369,2025-12-06,2025-12-20,2025-12-12,0.0
3497,4285,2025-07-23,2025-08-06,2025-08-14,8.0
3678,4179,2025-11-25,2025-12-09,,0.0
3648,3109,2024-06-11,2024-06-25,,0.0
3564,2586,2025-05-28,2025-06-11,2025-06-08,0.0
2032,634,2025-01-27,2025-02-10,2025-01-30,0.0
3089,4330,2025-01-19,2025-02-02,2025-01-20,0.0
2243,4472,2024-12-30,2025-01-13,2024-12-30,0.0
377,2637,2024-04-21,2024-05-05,2024-04-30,0.0
275,1839,2025-09-09,2025-09-23,,0.0
1774,349,2026-01-22,2026-02-05,2026-02-07,2.0
228,381,2024-05-23,2024-06-06,2024-05-29,0.0
1436,902,2024-03-06,2024-03-20,2024-03-24,4.0
3472,1806,2025-03-19,2025-04-02,2025-04-11,9.0
2014,1900,2025-03-02,2025-03-16,,0.0
81,5875,2024-08-05,2024-08-19,2024-08-08,0.0
3360,1805,2025-05-26,2025-06-09,2025-06-11,2.0
970,1719,2025-09-21,2025-10-05,2025-10-16,11.0
2482,4983,2025-08-10,2025-08-24,2025-08-26,2.0
843,5394,2024-11-28,2024-12-12,2024-12-19,7.0
2223,3670,2024-07-29,2024-08-12,,0.0
673,1965,2026-02-09,2026-02-23,2026-02-12,0.0
84,3229,2025-10-22,2025-11-05,2025-11-03,0.0
893,295,2024-12-19,2025-01-02,2024-12-25,0.0
1326,5911,2025-12-11,2025-12-25,2025-12-16,0.0
2275,4585,2024-08-29,2024-09-12,2024-09-10,0.0
3705,5252,2024-09-30,2024-10-14,2024-10-11,0.0
1740,5205,2024-08-04,2024-08-18,2024-08-23,5.0
1103,5107,2025-05-21,2025-06-04,,0.0
1705,3277,2024-04-01,2024-04-15,2024-04-08,0.0
1335,751,2024-11-24,2024-12-08,2024-12-13,5.0
1840,4169,2025-11-17,2025-12-01,2025-11-27,0.0
3463,685,2024-11-06,2024-11-20,,0.0
3199,3465,2026-03-01,2026-03-15,2026-03-17,2.0
1379,3924,2024-10-19,2024-11-02,2024-11-11,9.0
2105,4162,2025-07-13,2025-07-27,2025-07-25,0.0
3837,3338,2025-12-31,2026-01-14,2026-01-27,13.0
35,1664,2025-12-18,2026-01-01,2026-01-09,8.0
2111,3174,2025-02-15,2025-03-01,2025-03-09,8.0
1921,4660,2025-07-18,2025-08-01,2025-07-29,0.0
2553,2551,2025-05-17,2025-05-31,,0.0
3076,4266,2024-09-24,2024-10-08,2024-10-10,2.0
2365,2684,2024-11-28,2024-12-12,,0.0
1503,5902,2025-06-24,2025-07-08,,0.0
2925,5249,2024-08-03,2024-08-17,,0.0
2065,433,2025-10-09,2025-10-23,,0.0
1763,1887,2025-11-03,2025-11-17,2025-11-08,0.0
3846,4676,2024-12-31,2025-01-14,2025-01-23,9.0
1680,3525,2024-09-20,2024-10-04,,0.0
2927,2541,2025-01-20,2025-02-03,2025-02-08,5.0
1885,1518,2024-05-26,2024-06-09,2024-06-13,4.0
1553,2173,2024-09-08,2024-09-22,2024-09-18,0.0
113,3466,2024-11-07,2024-11-21,2024-11-07,0.0
2705,5631,2024-09-22,2024-10-06,2024-10-02,0.0
2404,5107,2025-10-08,2025-10-22,2025-10-18,0.0
1186,123,2025-10-17,2025-10-31,2025-10-28,0.0
2653,4570,2025-01-18,2025-02-01,,0.0
3911,1515,2025-11-02,2025-11-16,2025-11-17,1.0
2157,80,2024-10-14,2024-10-28,,0.0
3172,2925,2024-12-05,2024-12-19,2024-12-22,3.0
2175,561,2025-04-05,2025-04-19,2025-04-08,0.0
999,3376,2024-11-08,2024-11-22,2024-11-17,0.0
3627,687,2024-06-18,2024-07-02,2024-07-16,14.0
1291,5983,2025-01-10,2025-01-24,2025-01-10,0.0
3782,141,2025-09-27,2025-10-11,2025-09-27,0.0
3457,1785,2025-05-03,2025-05-17,2025-05-30,13.0
709,156,2024-06-28,2024-07-12,2024-06-29,0.0
1616,3070,2025-08-01,2025-08-15,2025-08-06,0.0
2612,5106,2024-06-06,2024-06-20,2024-06-25,5.0
1804,5710,2025-05-29,2025-06-12,2025-06-08,0.0
2244,1186,2024-07-11,2024-07-25,,0.0
1359,1482,2025-04-11,2025-04-25,2025-05-03,8.0
2703,1309,2024-10-07,2024-10-21,,0.0
480,5895,2025-07-17,2025-07-31,2025-08-06,6.0
689,5604,2026-01-01,2026-01-15,2026-01-06,0.0
993,3547,2026-01-25,2026-02-08,2026-02-10,2.0
359,1400,2025-06-27,2025-07-11,2025-07-15,4.0
2973,4999,2025-03-31,2025-04-14,,0.0
3991,2838,2024-05-09,2024-05-23,2024-05-10,0.0
562,3805,2024-05-19,2024-06-02,2024-06-14,12.0
1304,360,2025-07-16,2025-07-30,2025-08-12,13.0
2992,26,2026-01-01,2026-01-15,2026-01-21,6.0
2425,1810,2024-03-05,2024-03-19,2024-03-15,0.0
2350,4385,2025-12-16,2025-12-30,,0.0
3289,2106,2025-06-03,2025-06-17,2025-06-09,0.0
2351,5591,2025-11-09,2025-11-23,2025-11-23,0.0
2117,2826,2024-11-17,2024-12-01,2024-11-25,0.0
756,5013,2024-07-29,2024-08-12,2024-08-23,11.0
2730,1114,2026-01-06,2026-01-20,,0.0
3953,5763,2024-04-23,2024-05-07,2024-04-25,0.0
3926,4027,2024-03-19,2024-04-02,2024-03-29,0.0
3036,5107,2025-05-07,2025-05-21,,0.0
3244,2878,2025-03-09,2025-03-23,,0.0
482,1796,2025-10-17,2025-10-31,2025-10-29,0.0
1670,5009,2025-09-14,2025-09-28,2025-10-10,12.0
1127,3803,2025-10-31,2025-11-14,2025-11-14,0.0
3002,1365,2026-01-08,2026-01-22,,0.0
949,1623,2025-04-28,2025-05-12,2025-04-29,0.0
3870,2184,2025-07-21,2025-08-04,2025-08-08,4.0
93,3956,2026-02-15,2026-03-01,2026-02-23,0.0
584,4490,2025-01-28,2025-02-11,2025-02-07,0.0
349,1218,2024-11-29,2024-12-13,2024-12-19,6.0
898,1565,2024-12-13,2024-12-27,2024-12-25,0.0
3989,975,2025-05-01,2025-05-15,2025-05-28,13.0
900,5869,2025-08-17,2025-08-31,2025-09-07,7.0
1879,232,2024-04-02,2024-04-16,2024-04-12,0.0
477,257,2025-02-10,2025-02-24,,0.0
3799,5974,2025-09-13,2025-09-27,2025-10-06,9.0
721,2916,2025-08-13,2025-08-27,2025-09-06,10.0
2040,4294,2024-04-05,2024-04-19,,0.0
3085,32,2024-08-02,2024-08-16,2024-08-16,0.0
1079,729,2024-07-12,2024-07-26,2024-08-02,7.0
1610,105,2025-12-30,2026-01-13,2026-01-07,0.0
1314,3556,2025-08-12,2025-08-26,2025-08-22,0.0
162,2044,2024-03-21,2024-04-04,2024-04-12,8.0
3121,3253,2024-08-30,2024-09-13,2024-09-19,6.0
1927,4428,2025-08-23,2025-09-06,,0.0
2402,5156,2025-07-31,2025-08-14,,0.0
3911,4315,2025-05-10,2025-05-24,2025-05-12,0.0
687,5748,2026-02-10,2026-02-24,2026-03-09,13.0
1138,822,2025-02-10,2025-02-24,2025-02-10,0.0
844,4968,2024-11-08,2024-11-22,,0.0
623,3701,2025-04-02,2025-04-16,2025-04-24,8.0
834,1983,2025-10-26,2025-11-09,,0.0
18,28,2025-05-08,2025-05-22,2025-05-24,2.0
1889,4006,2026-02-27,2026-03-13,2026-03-05,0.0
1713,830,2026-01-01,2026-01-15,2026-01-18,3.0
1452,1584,2026-01-02,2026-01-16,2026-01-10,0.0
1575,3459,2025-05-17,2025-05-31,2025-05-26,0.0
674,515,2024-05-04,2024-05-18,,0.0
1734,5592,2024-11-01,2024-11-15,,0.0
3644,3477,2026-02-08,2026-02-22,2026-02-12,0.0
1385,1846,2024-06-14,2024-06-28,2024-06-29,1.0
2702,3760,2025-08-29,2025-09-12,2025-09-11,0.0
1931,4931,2024-04-05,2024-04-19,2024-04-17,0.0
3956,4906,2025-10-29,2025-11-12,2025-11-08,0.0
1684,1736,2024-10-10,2024-10-24,,0.0
966,5035,2024-06-10,2024-06-24,2024-06-26,2.0
1695,4460,2024-03-24,2024-04-07,2024-03-25,0.0
194,5246,2024-07-06,2024-07-20,2024-07-29,9.0
3253,2869,2026-02-22,2026-03-08,,0.0
898,1287,2025-03-23,2025-04-06,,0.0
2733,3256,2025-06-12,2025-06-26,2025-06-22,0.0
3003,2969,2026-01-28,2026-02-11,2026-01-31,0.0
2972,2318,2025-05-20,2025-06-03,2025-05-28,0.0
1451,4515,2025-01-19,2025-02-02,2025-02-05,3.0
1200,4007,2024-03-16,2024-03-30,2024-04-05,6.0
2322,5080,2025-10-09,2025-10-23,2025-10-17,0.0
3740,517,2025-10-18,2025-11-01,2025-11-13,12.0
492,1018,2025-11-04,2025-11-18,2025-11-25,7.0
